2017-06-14 12:14:18.5631|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Hosting.Internal.WebHost|Hosting starting 
2017-06-14 12:17:02.4263|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:17:02.5497|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/css/site.min.css?v=N1Dz3zOFM453SfB1M39NWSbaOB9zPRpyoaiUtWJOU6Y   
2017-06-14 12:17:02.5538|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /css/site.min.css was not modified 
2017-06-14 12:17:02.5564|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Handled. Status code: 304 File: /css/site.min.css 
2017-06-14 12:17:02.5564|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 6.8465ms 304 text/css 
2017-06-14 12:17:02.5564|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:17:02.5992|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/js/site.js?v=PO_8e6bIDi7De8_fdNEN0tfEE9tOM_13R3l4268U5_Y   
2017-06-14 12:17:02.6003|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /js/site.js was not modified 
2017-06-14 12:17:02.6003|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Handled. Status code: 304 File: /js/site.js 
2017-06-14 12:17:02.6003|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.8889ms 304 application/javascript 
2017-06-14 12:17:02.6003|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:17:04.7763|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/   
2017-06-14 12:17:04.7808|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path / does not match a supported file type 
2017-06-14 12:17:04.7808|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |DEBUG|Microsoft.AspNetCore.Routing.RouteBase|Request successfully matched the route with name 'default' and template '{controller=Dashboard}/{action=Index}/{id?}'. 
2017-06-14 12:17:04.7808|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action ApiGateway.Controllers.DashboardController.Index (ApiGateway) 
2017-06-14 12:17:04.7808|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method ApiGateway.Controllers.DashboardController.Index (ApiGateway) with arguments ((null)) - ModelState is Valid 
2017-06-14 12:17:04.7871|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method ApiGateway.Controllers.DashboardController.Index (ApiGateway), returned result Microsoft.AspNetCore.Mvc.ViewResult. 
2017-06-14 12:17:04.7886|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache hit for view 'Index' in controller 'Dashboard'. 
2017-06-14 12:17:04.7939|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewResultExecutor|The view 'Index' was found. 
2017-06-14 12:17:04.7960|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewResultExecutor|Executing ViewResult, running view at path /Views/Dashboard/Index.cshtml. 
2017-06-14 12:17:04.7960|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |TRACE|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingBasedDataProtector|Performing unprotect operation to key {5b07f05b-c98e-4cc5-a933-fce175dd2fd0} with purposes ('/home/marys/Desktop/MicroServ/GateWay/msa-api-gateway/src/ApiGateway', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1'). 
2017-06-14 12:17:04.8001|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |TRACE|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingBasedDataProtector|Performing protect operation to key {5b07f05b-c98e-4cc5-a933-fce175dd2fd0} with purposes ('/home/marys/Desktop/MicroServ/GateWay/msa-api-gateway/src/ApiGateway', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1'). 
2017-06-14 12:17:04.8045|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |DEBUG|Microsoft.AspNetCore.Antiforgery.Internal.DefaultAntiforgery|An antiforgery cookie token was reused. 
2017-06-14 12:17:04.8157|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache hit for view '_Layout' in controller 'Dashboard'. 
2017-06-14 12:17:04.8231|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action ApiGateway.Controllers.DashboardController.Index (ApiGateway) in 41.6984ms 
2017-06-14 12:17:04.8243|CorrelationId=18858110-0f8f-405f-9e8c-14593570cec4| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 47.9708ms 200 text/html; charset=utf-8 
2017-06-14 12:17:04.8243|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:17:04.9895|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/css/site.min.css?v=N1Dz3zOFM453SfB1M39NWSbaOB9zPRpyoaiUtWJOU6Y   
2017-06-14 12:17:04.9955|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /css/site.min.css was not modified 
2017-06-14 12:17:04.9955|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Handled. Status code: 304 File: /css/site.min.css 
2017-06-14 12:17:04.9955|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 7.2292ms 304 text/css 
2017-06-14 12:17:04.9955|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:17:05.0570|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/js/site.js?v=PO_8e6bIDi7De8_fdNEN0tfEE9tOM_13R3l4268U5_Y   
2017-06-14 12:17:05.0570|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /js/site.js was not modified 
2017-06-14 12:17:05.0570|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Handled. Status code: 304 File: /js/site.js 
2017-06-14 12:17:05.0570|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.9573ms 304 application/javascript 
2017-06-14 12:17:05.0570|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:18:08.2642|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM6" received FIN. 
2017-06-14 12:18:08.2642|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM6" disconnecting. 
2017-06-14 12:18:08.2642|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM6" sending FIN. 
2017-06-14 12:18:08.2642|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM6" sent FIN with status "0". 
2017-06-14 12:18:08.2642|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM6" stopped. 
2017-06-14 12:18:58.9703|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/   
2017-06-14 12:18:58.9703|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path / does not match a supported file type 
2017-06-14 12:18:58.9703|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |DEBUG|Microsoft.AspNetCore.Routing.RouteBase|Request successfully matched the route with name 'default' and template '{controller=Dashboard}/{action=Index}/{id?}'. 
2017-06-14 12:18:58.9719|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action ApiGateway.Controllers.DashboardController.Index (ApiGateway) 
2017-06-14 12:18:58.9719|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method ApiGateway.Controllers.DashboardController.Index (ApiGateway) with arguments ((null)) - ModelState is Valid 
2017-06-14 12:18:58.9719|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method ApiGateway.Controllers.DashboardController.Index (ApiGateway), returned result Microsoft.AspNetCore.Mvc.ViewResult. 
2017-06-14 12:18:58.9719|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache hit for view 'Index' in controller 'Dashboard'. 
2017-06-14 12:18:58.9719|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewResultExecutor|The view 'Index' was found. 
2017-06-14 12:18:58.9719|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewResultExecutor|Executing ViewResult, running view at path /Views/Dashboard/Index.cshtml. 
2017-06-14 12:18:58.9719|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |TRACE|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingBasedDataProtector|Performing unprotect operation to key {5b07f05b-c98e-4cc5-a933-fce175dd2fd0} with purposes ('/home/marys/Desktop/MicroServ/GateWay/msa-api-gateway/src/ApiGateway', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1'). 
2017-06-14 12:18:58.9719|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |TRACE|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingBasedDataProtector|Performing protect operation to key {5b07f05b-c98e-4cc5-a933-fce175dd2fd0} with purposes ('/home/marys/Desktop/MicroServ/GateWay/msa-api-gateway/src/ApiGateway', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1'). 
2017-06-14 12:18:58.9719|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |DEBUG|Microsoft.AspNetCore.Antiforgery.Internal.DefaultAntiforgery|An antiforgery cookie token was reused. 
2017-06-14 12:18:58.9758|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache hit for view '_Layout' in controller 'Dashboard'. 
2017-06-14 12:18:58.9758|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action ApiGateway.Controllers.DashboardController.Index (ApiGateway) in 5.2974ms 
2017-06-14 12:18:58.9802|CorrelationId=ade9d703-c348-4e2b-95fc-136b701c923d| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 9.9527ms 200 text/html; charset=utf-8 
2017-06-14 12:18:58.9802|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:18:59.1187|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/css/site.min.css?v=N1Dz3zOFM453SfB1M39NWSbaOB9zPRpyoaiUtWJOU6Y   
2017-06-14 12:18:59.1201|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /css/site.min.css was not modified 
2017-06-14 12:18:59.1201|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Handled. Status code: 304 File: /css/site.min.css 
2017-06-14 12:18:59.1201|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.2902ms 304 text/css 
2017-06-14 12:18:59.1201|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:18:59.1201|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/js/site.js?v=PO_8e6bIDi7De8_fdNEN0tfEE9tOM_13R3l4268U5_Y   
2017-06-14 12:18:59.1241|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /js/site.js was not modified 
2017-06-14 12:18:59.1241|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Handled. Status code: 304 File: /js/site.js 
2017-06-14 12:18:59.1241|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.1153ms 304 application/javascript 
2017-06-14 12:18:59.1241|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:19:02.0187|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/   
2017-06-14 12:19:02.0202|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path / does not match a supported file type 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |DEBUG|Microsoft.AspNetCore.Routing.RouteBase|Request successfully matched the route with name 'default' and template '{controller=Dashboard}/{action=Index}/{id?}'. 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action ApiGateway.Controllers.DashboardController.Index (ApiGateway) 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method ApiGateway.Controllers.DashboardController.Index (ApiGateway) with arguments ((null)) - ModelState is Valid 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method ApiGateway.Controllers.DashboardController.Index (ApiGateway), returned result Microsoft.AspNetCore.Mvc.ViewResult. 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache hit for view 'Index' in controller 'Dashboard'. 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewResultExecutor|The view 'Index' was found. 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.ViewResultExecutor|Executing ViewResult, running view at path /Views/Dashboard/Index.cshtml. 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |TRACE|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingBasedDataProtector|Performing unprotect operation to key {5b07f05b-c98e-4cc5-a933-fce175dd2fd0} with purposes ('/home/marys/Desktop/MicroServ/GateWay/msa-api-gateway/src/ApiGateway', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1'). 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |TRACE|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingBasedDataProtector|Performing protect operation to key {5b07f05b-c98e-4cc5-a933-fce175dd2fd0} with purposes ('/home/marys/Desktop/MicroServ/GateWay/msa-api-gateway/src/ApiGateway', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1'). 
2017-06-14 12:19:02.0202|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |DEBUG|Microsoft.AspNetCore.Antiforgery.Internal.DefaultAntiforgery|An antiforgery cookie token was reused. 
2017-06-14 12:19:02.0245|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache hit for view '_Layout' in controller 'Dashboard'. 
2017-06-14 12:19:02.0245|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action ApiGateway.Controllers.DashboardController.Index (ApiGateway) in 5.2334ms 
2017-06-14 12:19:02.0245|CorrelationId=6e6c2c6d-ebf7-4dcd-b9c3-cba7f1849266| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 7.833ms 200 text/html; charset=utf-8 
2017-06-14 12:19:02.0245|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:19:02.1514|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/css/site.min.css?v=N1Dz3zOFM453SfB1M39NWSbaOB9zPRpyoaiUtWJOU6Y   
2017-06-14 12:19:02.1521|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /css/site.min.css was not modified 
2017-06-14 12:19:02.1521|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Handled. Status code: 304 File: /css/site.min.css 
2017-06-14 12:19:02.1521|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.2932ms 304 text/css 
2017-06-14 12:19:02.1521|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:19:02.1637|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/js/site.js?v=PO_8e6bIDi7De8_fdNEN0tfEE9tOM_13R3l4268U5_Y   
2017-06-14 12:19:02.1637|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The file /js/site.js was not modified 
2017-06-14 12:19:02.1637|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|Handled. Status code: 304 File: /js/site.js 
2017-06-14 12:19:02.1637|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.8052ms 304 application/javascript 
2017-06-14 12:19:02.1637|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J0N6OAFM5" completed keep alive response. 
2017-06-14 12:19:03.7384|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5005/   
2017-06-14 12:19:03.7384|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path / does not match a supported file type 
2017-06-14 12:19:03.7399|CorrelationId=d186f14b-4462-4c30-8dce-01a94762d973| ApiGateway |DEBUG|Microsoft.AspNetCore.Routing.RouteBase|Request successfully matched the route with name 'default' and template '{controller=Dashboard}/{action=Index}/{id?}'. 
2017-06-14 12:19:03.7399|CorrelationId=d186f14b-4462-4c30-8dce-01a94762d973| ApiGateway |DEBUG|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action ApiGateway.Controllers.DashboardController.Index (ApiGateway) 
2017-06-14 12:19:03.7399|CorrelationId=d186f14b-4462-4c30-8dce-01a94762d973| ApiGateway |INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method ApiGateway.Controllers.DashboardController.Index (ApiGateway) with arguments ((null)) - ModelState is Valid 
